event_id,event_type,zone_id,timestamp,hour_of_day,minutes_since_event_start,is_peak_hour,crowd_density,capacity_utilization,flow_rate_in,flow_rate_out,net_flow,temperature_celsius,noise_level_db,adjacent_zone_pressure,exit_proximity_score,dwell_time_minutes,anomaly_label,anomaly_code,is_anomaly,density_rolling_mean_5,density_rolling_std_5,density_rolling_mean_10,density_rolling_std_10,density_delta,density_delta_abs,density_z_score,flow_imbalance_ratio,crowding_pressure,perceptual_overload
EVT-002,CONCERT,ZONE_E,2025-07-04T17:31:30,17.517,31.5,1,0.3999,0.3999,50.93,64.58,-13.65,21.45,72.41,0.3854,0.1876,24.77,NORMAL,0,0,0.38574,0.011648733836772951,0.37945,0.014161234252547648,0.03199999999999997,0.03199999999999997,1.4440831664316938,-0.11817158687559519,0.12520827410399998,0.28956759
EVT-002,CONCERT,ZONE_E,2025-07-04T17:32:00,17.533,32.0,1,0.4152,0.4152,62.48,41.68,20.8,20.35,71.82,0.3978,0.1806,39.85,NORMAL,0,0,0.39192,0.01744726339572998,0.38531,0.01569645749134979,0.015300000000000036,0.015300000000000036,1.9042513265475474,0.1996927803379416,0.135337479264,0.29819664
EVT-002,CONCERT,ZONE_E,2025-07-04T17:32:30,17.533,32.5,1,0.4121,0.4121,75.73,111.72,-36.0,19.89,73.66,0.4134,0.182,14.76,NORMAL,0,0,0.3971,0.019091752145886966,0.38933999999999996,0.016964616772040433,-0.0030999999999999917,0.0030999999999999917,1.3416159236506338,-0.191997866097626,0.13935623052,0.30355286
EVT-002,CONCERT,ZONE_E,2025-07-04T17:33:00,17.55,33.0,1,0.4394,0.4394,39.91,58.54,-18.63,19.87,73.27,0.4032,0.1707,30.03,NORMAL,0,0,0.4069,0.02608725742580044,0.39493999999999996,0.022966894048220703,0.02729999999999999,0.02729999999999999,1.9358298909139815,-0.18923311325545966,0.146923830144,0.32194838
EVT-002,CONCERT,ZONE_E,2025-07-04T17:33:30,17.55,33.5,1,0.4353,0.4353,75.69,61.46,14.23,20.05,74.03,0.4204,0.1723,28.33,NORMAL,0,0,0.42038000000000003,0.01657700214152068,0.40228,0.022963342768662496,-0.0040999999999999925,0.0040999999999999925,1.4379439584493583,0.10375501275975207,0.15146919932400002,0.32225259
EVT-002,CONCERT,ZONE_E,2025-07-04T17:34:00,17.567,34.0,1,0.4569,0.4569,51.12,108.66,-57.53,20.08,73.77,0.4308,0.1641,16.82,NORMAL,0,0,0.43178,0.01846393782485147,0.40876,0.028295354938771895,0.021599999999999953,0.021599999999999953,1.701339322449559,-0.36012016522718737,0.164532303468,0.33705513
EVT-002,CONCERT,ZONE_E,2025-07-04T17:34:30,17.567,34.5,1,0.4466,0.4466,69.76,32.23,37.53,20.17,77.37,0.4238,0.1679,55.43,NORMAL,0,0,0.43806,0.01666742331615721,0.41498999999999997,0.02915683453326117,-0.010299999999999976,0.010299999999999976,1.0841368929792554,0.3679772526718306,0.157490801468,0.34553442000000006
EVT-002,CONCERT,ZONE_E,2025-07-04T17:35:00,17.583,35.0,1,0.4429,0.4429,105.38,88.42,16.96,19.87,72.88,0.4214,0.1693,20.04,NORMAL,0,0,0.44421999999999995,0.008230856577536824,0.42066,0.028440393808806,-0.003699999999999981,0.003699999999999981,0.7819863588919035,0.08751289989680079,0.155040236442,0.32278552
EVT-002,CONCERT,ZONE_E,2025-07-04T17:35:30,17.583,35.5,1,0.4535,0.4535,120.39,75.92,44.47,20.22,73.55,0.4128,0.1654,23.89,NORMAL,0,0,0.44704,0.008574846937408344,0.42697,0.02797685749964649,0.010599999999999998,0.010599999999999998,0.948283773484396,0.2265294686974683,0.15624112608000001,0.33354925
EVT-002,CONCERT,ZONE_E,2025-07-04T17:36:00,17.6,36.0,1,0.4315,0.4315,70.05,88.2,-18.14,19.8,76.89,0.4246,0.1738,19.57,NORMAL,0,0,0.44627999999999995,0.009935894524398973,0.43333000000000005,0.018770843229741336,-0.02200000000000002,0.02200000000000002,-0.09749162451586206,-0.11469194312796212,0.15137215038,0.33178035
EVT-002,CONCERT,ZONE_E,2025-07-04T17:36:30,17.6,36.5,1,0.4566,0.4566,129.73,65.8,63.93,20.36,77.56,0.699,0.1643,27.76,NORMAL,0,0,0.44622,0.009856317770850406,0.43899999999999995,0.01589388421863976,0.02510000000000001,0.02510000000000001,1.1073441682278917,0.3269575001278576,0.26672485338,0.35413896
EVT-002,CONCERT,ZONE_E,2025-07-04T17:37:00,17.617,37.0,1,0.4524,0.4524,69.32,99.15,-29.83,20.51,75.21,0.6293,0.1658,18.25,NORMAL,0,0,0.44738000000000006,0.010245828419409594,0.44272,0.013937463502691564,-0.0041999999999999815,0.0041999999999999815,0.6945309667093046,-0.17706416572683573,0.23749283594400003,0.34025004
EVT-002,CONCERT,ZONE_E,2025-07-04T17:37:30,17.617,37.5,1,0.4407,0.4407,97.83,73.19,24.64,20.32,74.92,0.5827,0.1702,24.09,NORMAL,0,0,0.44694,0.010529624874608854,0.44558,0.009024509835871893,-0.011700000000000044,0.011700000000000044,-0.5407495906982431,0.14407671617354698,0.21308922952199996,0.33017243999999996
EVT-002,CONCERT,ZONE_E,2025-07-04T17:38:00,17.633,38.0,1,0.4337,0.4337,118.72,80.35,38.37,19.4,74.64,0.5548,0.1729,21.59,NORMAL,0,0,0.44298000000000004,0.011150650205256313,0.44501,0.009618668191477893,-0.007000000000000006,0.007000000000000006,-1.1758384606738659,0.19274627015622647,0.19901412219599995,0.32371367999999995
EVT-002,CONCERT,ZONE_E,2025-07-04T17:38:30,17.633,38.5,1,0.4319,0.4319,125.24,31.87,93.37,20.31,71.13,0.5292,0.1736,54.21,NORMAL,0,0,0.44306,0.011048665077735983,0.44467000000000007,0.010050433932034631,-0.0017999999999999683,0.0017999999999999683,-1.2705919054198362,0.5942969893705048,0.18888320707200001,0.30721047
EVT-002,CONCERT,ZONE_E,2025-07-04T17:39:00,17.65,39.0,1,0.4276,0.4276,88.15,98.72,-10.57,20.42,72.2,0.4984,0.1754,17.32,NORMAL,0,0,0.43726000000000004,0.0096924197185215,0.44173999999999997,0.010355159744460937,-0.004300000000000026,0.004300000000000026,-1.3655028361647046,-0.0565633863113394,0.175735321664,0.30872720000000003
EVT-002,CONCERT,ZONE_E,2025-07-04T17:39:30,17.65,39.5,1,0.4785,0.4785,47.48,85.73,-38.25,21.26,77.57,0.5197,0.1567,22.33,NORMAL,0,0,0.44247999999999993,0.02068240798359762,0.44493,0.015602638665729083,0.0509,0.0509,2.1515591509361744,-0.28714060505968025,0.209708850285,0.37117245
EVT-002,CONCERT,ZONE_E,2025-07-04T17:40:00,17.667,40.0,1,0.5167,0.5167,64.25,136.13,-71.87,21.8,77.32,0.5089,0.1451,15.18,NORMAL,0,0,0.45768,0.03892713706400691,0.45231000000000005,0.027473520584979736,0.03820000000000007,0.03820000000000007,2.343711276493744,-0.3587184349735502,0.22479478378700002,0.39951244
EVT-002,CONCERT,ZONE_E,2025-07-04T17:40:30,17.667,40.5,1,0.4978,0.4978,108.36,137.5,-29.14,20.56,78.17,0.5084,0.1507,14.48,NORMAL,0,0,0.47050000000000003,0.03960460831771952,0.45674000000000003,0.03102834546382056,-0.018900000000000028,0.018900000000000028,1.3233061378627635,-0.11852273651671683,0.21494213493599998,0.38913026
EVT-002,CONCERT,ZONE_E,2025-07-04T17:41:00,17.683,41.0,1,0.4966,0.4966,117.44,48.43,69.01,20.93,76.37,0.5029,0.151,41.02,NORMAL,0,0,0.48344,0.03401518778428212,0.46324999999999994,0.0319596707673206,-0.0012000000000000344,0.0012000000000000344,1.0435026143667627,0.4160487128474106,0.21202937886,0.37925342
EVT-002,CONCERT,ZONE_E,2025-07-04T17:41:30,17.683,41.5,1,0.4994,0.4994,147.78,128.42,19.36,21.21,77.35,0.4975,0.1502,15.56,NORMAL,0,0,0.49779999999999996,0.013543448600706297,0.46753,0.03378395575812041,0.0028000000000000247,0.0028000000000000247,0.9433471979473464,0.07009413468501091,0.2111340847,0.38628589999999996
EVT-002,CONCERT,ZONE_E,2025-07-04T17:42:00,17.7,42.0,1,0.4819,0.4819,95.85,123.26,-27.41,21.27,76.18,0.4955,0.1556,15.64,NORMAL,0,0,0.49848,0.012366365674682805,0.47047999999999995,0.03360349849511329,-0.017500000000000016,0.017500000000000016,0.3398455670221589,-0.1250969832504222,0.20162705638,0.36711142
EVT-002,CONCERT,ZONE_E,2025-07-04T17:42:30,17.7,42.5,1,0.522,0.522,140.51,76.19,64.33,21.81,77.87,0.4907,0.1437,27.4,NORMAL,0,0,0.49954,0.01438151591453323,0.47861000000000004,0.035385573017513036,0.040100000000000025,0.040100000000000025,1.2262059449630898,0.29681587448084906,0.21933730602000004,0.40648140000000005
EVT-002,CONCERT,ZONE_E,2025-07-04T17:43:00,17.717,43.0,1,0.5162,0.5162,104.21,88.35,15.87,21.18,77.44,0.4982,0.1453,23.37,NORMAL,0,0,0.50322,0.016078930312678503,0.48686000000000007,0.03330786360272518,-0.005800000000000027,0.005800000000000027,0.8808730679922498,0.08236393851267138,0.21980391694799997,0.39974528
EVT-002,CONCERT,ZONE_E,2025-07-04T17:43:30,17.717,43.5,1,0.5153,0.5153,87.56,142.91,-55.35,21.6,79.33,0.5043,0.1455,14.42,NORMAL,0,0,0.5069600000000001,0.016327063422427502,0.4952,0.028042428171928053,-0.0009000000000000119,0.0009000000000000119,0.7167710255605171,-0.24016140929405128,0.222055317555,0.40878749
EVT-002,CONCERT,ZONE_E,2025-07-04T17:44:00,17.733,44.0,1,0.5309,0.5309,151.83,61.39,90.44,22.17,79.7,0.5157,0.1413,34.6,NORMAL,0,0,0.51326,0.01859981182700426,0.50553,0.017368685103432216,0.015600000000000058,0.015600000000000058,1.4606747631682637,0.4241628365068943,0.23509929113100003,0.42312730000000004
EVT-002,CONCERT,ZONE_E,2025-07-04T17:44:30,17.733,44.5,1,0.5439,0.5439,166.29,35.42,130.87,22.49,75.09,0.5402,0.1379,61.42,NORMAL,0,0,0.52566,0.011941231092310468,0.51207,0.0183453324369494,0.013000000000000012,0.013000000000000012,1.7350462363871428,0.6488027366020526,0.25329772183800003,0.40841451000000006
EVT-002,CONCERT,ZONE_E,2025-07-04T17:45:00,17.75,45.0,1,0.5175,0.5175,165.58,141.59,23.98,21.14,78.55,0.5272,0.1449,14.62,NORMAL,0,0,0.52476,0.012444998995579024,0.51215,0.018369494640117317,-0.02640000000000009,0.02640000000000009,0.29124372253094266,0.07810007487710391,0.23329351259999995,0.40649624999999995
EVT-002,CONCERT,ZONE_E,2025-07-04T17:45:30,17.75,45.5,1,0.5313,0.5313,77.82,105.48,-27.66,21.78,75.3,0.5501,0.1412,20.15,NORMAL,0,0,0.52778,0.011655556614763673,0.5155000000000001,0.018515819062507634,0.013800000000000034,0.013800000000000034,0.8533243896292482,-0.15090016366612116,0.25099987004400004,0.4000689
EVT-002,CONCERT,ZONE_E,2025-07-04T17:46:00,17.767,46.0,1,0.5389,0.5389,122.71,90.73,31.98,21.13,80.83,0.5597,0.1392,23.76,NORMAL,0,0,0.5325,0.009998999949992895,0.51973,0.01855005540572647,0.007600000000000051,0.007600000000000051,1.0334200939411842,0.14983133433283355,0.259636501664,0.43559287
EVT-002,CONCERT,ZONE_E,2025-07-04T17:46:30,17.767,46.5,1,0.527,0.527,70.19,90.87,-20.67,21.52,79.4,0.566,0.1423,23.2,NORMAL,0,0,0.5317200000000001,0.010302523962600547,0.52249,0.017192727790808986,-0.011900000000000022,0.011900000000000022,0.26232021206146255,-0.12839935427790888,0.2558364714,0.41843800000000003
EVT-002,CONCERT,ZONE_E,2025-07-04T17:47:00,17.783,47.0,1,0.5483,0.5483,56.92,88.84,-31.92,21.86,78.3,0.5364,0.1368,24.69,NORMAL,0,0,0.5326,0.011696580696936932,0.5291300000000001,0.011728507530323585,0.021299999999999986,0.021299999999999986,1.6344790631234747,-0.2189901207464325,0.253874129184,0.42931889999999995
EVT-002,CONCERT,ZONE_E,2025-07-04T17:47:30,17.783,47.5,1,0.546,0.546,174.12,71.32,102.8,21.19,79.79,0.5809,0.1374,30.62,NORMAL,0,0,0.5383000000000001,0.009169787347586262,0.5315300000000001,0.01253519932917667,-0.0022999999999999687,0.0022999999999999687,1.1543494139993378,0.4188396349413299,0.27359204964,0.4356534000000001
EVT-002,CONCERT,ZONE_E,2025-07-04T17:48:00,17.8,48.0,1,0.5847,0.5847,180.6,136.16,44.44,21.29,81.02,0.583,0.1283,17.18,NORMAL,0,0,0.54898,0.02162167893573359,0.5383800000000001,0.01982421639196685,0.03869999999999996,0.03869999999999996,2.336536238515317,0.1402954918550322,0.29714518317,0.47372394
EVT-002,CONCERT,ZONE_E,2025-07-04T17:48:30,17.8,48.5,1,0.5713,0.5713,93.66,121.68,-28.02,21.34,79.75,0.5796,0.1313,18.78,NORMAL,0,0,0.5554600000000001,0.022674942116793637,0.54398,0.020478812899622643,-0.013399999999999967,0.013399999999999967,1.3340617023999193,-0.13011981053218172,0.28764870447600005,0.45561175000000004
EVT-002,CONCERT,ZONE_E,2025-07-04T17:49:00,17.817,49.0,1,0.5526,0.5526,157.81,116.04,41.77,21.21,78.15,0.588,0.1357,19.05,NORMAL,0,0,0.5605800000000001,0.016761175376444774,0.54615,0.020084723326724833,-0.01870000000000005,0.01870000000000005,0.3211395992404612,0.15252875661858678,0.28083596184,0.4318569
EVT-002,CONCERT,ZONE_E,2025-07-04T17:49:30,17.817,49.5,1,0.5733,0.5733,85.35,38.57,46.78,21.85,83.37,0.5916,0.1308,59.45,NORMAL,0,0,0.56558,0.01588826611055891,0.54909,0.021797525343742248,0.02070000000000005,0.02070000000000005,1.110676538653522,0.3775016139444803,0.29480159217600005,0.47796021000000005
EVT-002,CONCERT,ZONE_E,2025-07-04T17:50:00,17.833,50.0,1,0.6075,0.6075,168.01,129.02,38.99,22.35,81.05,0.608,0.1234,18.84,NORMAL,0,0,0.5778800000000001,0.020169333157046283,0.55809,0.02556036210837179,0.03420000000000001,0.03420000000000001,1.9330712057407355,0.13126620206713122,0.32378097600000005,0.49237875000000003
EVT-002,CONCERT,ZONE_E,2025-07-04T17:50:30,17.833,50.5,1,0.5997,0.5997,83.43,150.47,-67.04,21.64,82.69,0.6162,0.1251,15.94,NORMAL,0,0,0.5808800000000001,0.022426591359364548,0.56493,0.026720406267702796,-0.007800000000000029,0.007800000000000029,1.3012526700249611,-0.2866182129115006,0.32330629398599997,0.49589193000000004
EVT-002,CONCERT,ZONE_E,2025-07-04T17:51:00,17.85,51.0,1,0.5697,0.5697,142.93,108.81,34.12,21.71,79.62,0.6181,0.1317,20.94,NORMAL,0,0,0.58056,0.02260814012695262,0.56801,0.025113407220490883,-0.030000000000000027,0.030000000000000027,0.06729473166114397,0.13553666481290222,0.305755842231,0.45359514000000006
EVT-002,CONCERT,ZONE_E,2025-07-04T17:51:30,17.85,51.5,1,0.5963,0.5963,87.55,75.05,12.5,21.7,81.13,0.618,0.1258,31.78,NORMAL,0,0,0.5892999999999999,0.016797023545852368,0.57494,0.02189470763043451,0.026600000000000068,0.026600000000000068,0.9755782246805982,0.07687576875768758,0.32215441428,0.48377819
EVT-002,CONCERT,ZONE_E,2025-07-04T17:52:00,17.867,52.0,1,0.5959,0.5959,123.41,68.09,55.32,22.21,79.84,0.6129,0.1259,35.01,NORMAL,0,0,0.59382,0.014265062215073435,0.5797,0.020595199009046005,-0.00040000000000006697,0.00040000000000006697,0.7865910881892662,0.2888772845953002,0.319245016851,0.47576656
EVT-002,CONCERT,ZONE_E,2025-07-04T17:52:30,17.867,52.5,1,0.6058,0.6058,127.92,140.07,-12.16,21.86,77.57,0.6129,0.1238,17.3,NORMAL,0,0,0.5934800000000001,0.013872346593129652,0.58568,0.01827376990844137,0.00990000000000002,0.00990000000000002,1.1010317028620247,-0.045337512593753466,0.325328521284,0.46991905999999994
EVT-002,CONCERT,ZONE_E,2025-07-04T17:53:00,17.883,53.0,1,0.6003,0.6003,113.24,120.01,-6.77,20.93,80.37,0.6254,0.1249,20.01,NORMAL,0,0,0.5936,0.01394202280875754,0.58724,0.01883797582898239,-0.00550000000000006,0.00550000000000006,0.6932804308999609,-0.029024651661307653,0.328536710262,0.48246110999999997
EVT-002,CONCERT,ZONE_E,2025-07-04T17:53:30,17.883,53.5,1,0.6248,0.6248,61.06,45.0,16.07,21.13,84.3,0.6278,0.12,55.54,NORMAL,0,0,0.6046199999999999,0.011963987629545007,0.5925900000000001,0.021250539862423243,0.024500000000000077,0.024500000000000077,1.5157261984179535,0.151423722421271,0.3451795072,0.5267064
EVT-002,CONCERT,ZONE_E,2025-07-04T17:54:00,17.9,54.0,1,0.6134,0.6134,177.6,92.42,85.18,20.85,81.41,0.6267,0.1223,26.55,NORMAL,0,0,0.60804,0.011422915564771671,0.59867,0.016761268183258352,-0.011400000000000077,0.011400000000000077,0.8788117843441385,0.31545811421376196,0.337403485506,0.49936893999999993
EVT-002,CONCERT,ZONE_E,2025-07-04T17:54:30,17.9,54.5,1,0.6466,0.6466,177.44,132.8,44.64,22.72,84.15,0.617,0.116,19.48,NORMAL,0,0,0.61818,0.01835298340869659,0.6060000000000001,0.020124114887368365,0.03320000000000001,0.03320000000000001,2.0174800346366504,0.14388860237235684,0.35267374479999997,0.5441138999999999
EVT-002,CONCERT,ZONE_E,2025-07-04T17:55:00,17.917,55.0,1,0.6427,0.6427,204.88,165.69,39.19,22.65,83.79,0.6411,0.1167,15.51,NORMAL,0,0,0.62556,0.019512636930970814,0.6095200000000001,0.023251179181567033,-0.0038999999999999035,0.0038999999999999035,1.4270243991024887,0.10575599751733815,0.363950489001,0.53851833
EVT-002,CONCERT,ZONE_E,2025-07-04T17:55:30,17.917,55.5,1,0.6568,0.6568,208.07,124.01,84.06,22.6,86.03,0.6612,0.1142,21.18,NORMAL,0,0,0.63686,0.01748136150303736,0.61523,0.02724065792972795,0.014100000000000001,0.014100000000000001,1.5260277526055757,0.25313177547578897,0.38468182252800004,0.56504504
EVT-002,CONCERT,ZONE_E,2025-07-04T17:56:00,17.933,56.0,1,0.6439,0.6439,82.34,94.03,-11.69,22.33,83.32,0.6465,0.1165,27.39,NORMAL,0,0,0.6406799999999999,0.016229202075267707,0.6226499999999999,0.023278280291579575,-0.012900000000000023,0.012900000000000023,0.9128681214345048,-0.06628111356806712,0.367784572725,0.53649748
EVT-002,CONCERT,ZONE_E,2025-07-04T17:56:30,17.933,56.5,1,0.6354,0.6354,171.02,42.32,128.7,22.15,85.62,0.6703,0.118,60.06,NORMAL,0,0,0.64508,0.007752870436159055,0.6265599999999999,0.021582564979888787,-0.008500000000000063,0.008500000000000063,0.4095898707237726,0.603262398050061,0.37565140284,0.5440294800000001
EVT-002,CONCERT,ZONE_E,2025-07-04T17:57:00,17.95,57.0,1,0.6159,0.6159,71.11,80.61,-9.5,21.99,84.08,0.6846,0.1218,30.56,NORMAL,0,0,0.6389400000000001,0.01500909724133579,0.62856,0.01922343477228916,-0.019499999999999962,0.019499999999999962,-0.6585711736723328,-0.06261534405483786,0.370288761948,0.51784872
EVT-002,CONCERT,ZONE_E,2025-07-04T17:57:30,17.95,57.5,1,0.6603,0.6603,136.47,145.02,-8.54,21.58,87.61,0.6663,0.1136,18.21,NORMAL,0,0,0.64246,0.017897290297692308,0.63401,0.019771609837227953,0.044399999999999995,0.044399999999999995,1.3296843411556003,-0.030374080784397354,0.389978673696,0.57848883
EVT-002,CONCERT,ZONE_E,2025-07-04T17:58:00,17.967,58.0,1,0.634,0.634,128.98,72.24,56.74,22.63,83.89,0.6587,0.1183,35.1,NORMAL,0,0,0.6378999999999999,0.016149458195242144,0.6373800000000001,0.01587561372392026,-0.02629999999999999,0.02629999999999999,-0.2129051549614931,0.28197992247291526,0.36821185086,0.5318626000000001
EVT-002,CONCERT,ZONE_E,2025-07-04T17:58:30,17.967,58.5,1,0.6747,0.6747,143.01,92.97,50.04,21.95,85.57,0.6516,0.1112,29.03,NORMAL,0,0,0.64406,0.023300922728507336,0.64237,0.019014149701969456,0.04069999999999996,0.04069999999999996,1.7003126885369626,0.21205186880244087,0.390747161376,0.5773407899999999
EVT-002,CONCERT,ZONE_E,2025-07-04T17:59:00,17.983,59.0,1,0.6986,0.6986,85.53,79.41,6.12,22.53,85.9,0.6612,0.1074,35.19,NORMAL,0,0,0.6567000000000001,0.03268218168971991,0.65089,0.023215150704275912,0.023900000000000032,0.023900000000000032,2.055123423825653,0.03710440160058206,0.412304722032,0.6000974
EVT-002,CONCERT,ZONE_E,2025-07-04T17:59:30,17.983,59.5,1,0.7096,0.7096,104.76,78.16,26.6,22.72,85.49,0.6808,0.1057,36.32,NORMAL,0,0,0.67544,0.030208988728520087,0.6571899999999999,0.029593634826128493,0.01100000000000001,0.01100000000000001,1.7709889409639805,0.14541876230045925,0.43203246662399997,0.60663704
EVT-002,CONCERT,ZONE_E,2025-07-04T18:00:00,18.0,60.0,1,0.6801,0.6801,62.56,61.17,1.39,22.29,86.17,0.685,0.1103,44.47,NORMAL,0,0,0.6794,0.029001810288322542,0.66093,0.029920414806988337,-0.02949999999999997,0.02949999999999997,0.640699673572794,0.011234138850723354,0.4144832044500001,0.58604217
EVT-002,CONCERT,ZONE_E,2025-07-04T18:00:30,18.0,60.5,1,0.6911,0.6911,165.82,46.5,119.32,22.99,86.58,0.6795,0.1085,59.46,NORMAL,0,0,0.69082,0.014036274434473155,0.66436,0.03132731147807725,0.01100000000000001,0.01100000000000001,0.8535682999389419,0.5619819140919367,0.418650584175,0.5983543800000001
EVT-002,CONCERT,ZONE_E,2025-07-04T18:01:00,18.017,61.0,1,0.6916,0.6916,72.27,57.23,15.04,22.56,83.3,0.7145,0.1084,48.34,NORMAL,0,0,0.6942,0.010859327787659903,0.66913,0.031496879916024574,0.0004999999999999449,0.0004999999999999449,0.71340399620243,0.11613899613899613,0.44058253512,0.5761027999999999
EVT-002,CONCERT,ZONE_E,2025-07-04T18:01:30,18.017,61.5,1,0.7164,0.7164,164.16,84.57,79.59,22.49,87.56,0.7281,0.1047,33.89,NORMAL,0,0,0.69776,0.014847659748251262,0.67723,0.0322647399562506,0.024800000000000044,0.024800000000000044,1.2140187726016893,0.3199855264744904,0.466998185052,0.62727984
EVT-002,CONCERT,ZONE_E,2025-07-04T18:02:00,18.033,62.0,1,0.6801,0.6801,119.13,75.18,43.95,21.75,86.72,0.7462,0.1103,36.19,NORMAL,0,0,0.69186,0.014827777985923723,0.68365,0.024045847412345625,-0.0363,0.0363,-0.14763463890972295,0.22618496217384584,0.45151440461400005,0.5897827200000001
EVT-002,CONCERT,ZONE_E,2025-07-04T18:02:30,18.033,62.5,1,0.6789,0.6789,122.56,138.19,-15.62,22.77,83.5,0.7233,0.1105,19.65,NORMAL,0,0,0.69162,0.01507338714423022,0.6855100000000001,0.022721915510019747,-0.0012000000000000899,0.0012000000000000899,-0.2909085722585882,-0.059942473633748786,0.43678752511499996,0.5668814999999999
EVT-002,CONCERT,ZONE_E,2025-07-04T18:03:00,18.05,63.0,1,0.6731,0.6731,124.24,145.2,-20.96,22.84,86.67,0.7073,0.1114,18.54,NORMAL,0,0,0.6880200000000001,0.01722460449472925,0.6894199999999999,0.014886294964759052,-0.005799999999999916,0.005799999999999916,-1.0963104008509108,-0.07779097387173395,0.42304791361800004,0.5833757700000001
EVT-002,CONCERT,ZONE_E,2025-07-04T18:03:30,18.05,63.5,1,0.6526,0.6526,109.33,51.61,57.72,22.7,83.26,0.6912,0.1149,50.59,NORMAL,0,0,0.68022,0.023045107940729084,0.6872100000000001,0.018513085462271418,-0.020500000000000074,0.020500000000000074,-1.8694884799475102,0.35864297253634897,0.399248358912,0.54335476
EVT-002,CONCERT,ZONE_E,2025-07-04T18:04:00,18.067,64.0,1,0.6169,0.6169,112.41,171.27,-58.86,21.81,84.55,0.6964,0.1216,14.41,NORMAL,0,0,0.66032,0.02666780830889323,0.67904,0.02834486824022265,-0.035699999999999954,0.035699999999999954,-2.192283960305044,-0.2074873096446701,0.377368686144,0.52158895
EVT-002,CONCERT,ZONE_E,2025-07-04T18:04:30,18.067,64.5,1,0.6352,0.6352,94.83,115.3,-20.47,21.39,83.16,0.7087,0.1181,22.04,NORMAL,0,0,0.65134,0.025890403627596946,0.6716,0.029184051961455112,0.018299999999999983,0.018299999999999983,-1.2472565512176086,-0.09741588540427354,0.397001607056,0.52823232
EVT-002,CONCERT,ZONE_E,2025-07-04T18:05:00,18.083,65.0,1,0.6612,0.6612,147.74,74.88,72.86,22.85,89.32,0.6888,0.1134,35.32,NORMAL,0,0,0.6477999999999999,0.022114814039459845,0.66971,0.02918441174478099,0.026000000000000023,0.026000000000000023,-0.2915940219875033,0.32728416135118144,0.403788280896,0.59058384
EVT-002,CONCERT,ZONE_E,2025-07-04T18:05:30,18.083,65.5,1,0.7223,0.7223,171.63,153.23,18.4,22.39,86.92,0.7068,0.1038,18.86,NORMAL,0,0,0.65764,0.03994462416896523,0.67283,0.03312669450592547,0.06110000000000004,0.06110000000000004,1.493357569713186,0.05663978329126394,0.457529493768,0.62782316
EVT-002,CONCERT,ZONE_E,2025-07-04T18:06:00,18.1,66.0,1,0.7233,0.7233,190.09,174.86,15.23,22.86,86.62,0.7274,0.1037,16.55,NORMAL,0,0,0.67178,0.049164082417959006,0.676,0.03647041418891672,0.0010000000000000009,0.0010000000000000009,1.2969416731870946,0.04173174407453072,0.471568902846,0.62652246
EVT-002,CONCERT,ZONE_E,2025-07-04T18:06:30,18.1,66.5,1,0.7179,0.7179,126.35,117.85,8.49,22.33,83.74,0.738,0.1045,24.36,NORMAL,0,0,0.69198,0.04105931075894772,0.67615,0.03665764282899003,-0.005400000000000071,0.005400000000000071,1.13891665633729,0.03480753480753481,0.4744450341,0.6011694599999999
EVT-002,CONCERT,ZONE_E,2025-07-04T18:07:00,18.117,67.0,1,0.6982,0.6982,160.15,146.65,13.5,22.22,84.29,0.7181,0.1074,19.04,NORMAL,0,0,0.7045800000000001,0.026288723818394522,0.67796,0.03731529921567804,-0.01969999999999994,0.01969999999999994,0.5424048694615904,0.04400260756192959,0.447529485092,0.5885127800000001
EVT-002,CONCERT,ZONE_E,2025-07-04T18:07:30,18.117,67.5,1,0.6778,0.6778,153.27,79.63,73.64,21.5,86.35,0.716,0.1107,34.04,NORMAL,0,0,0.7079000000000001,0.019650826954604732,0.6778500000000001,0.037313841637893634,-0.020400000000000085,0.020400000000000085,-0.0013399853192636322,0.3161872048089309,0.4315815586399999,0.5852803
EVT-002,CONCERT,ZONE_E,2025-07-04T18:08:00,18.133,68.0,1,0.6854,0.6854,171.87,155.72,16.15,22.16,85.89,0.7306,0.1094,17.61,NORMAL,0,0,0.70052,0.019819106942539775,0.6790800000000001,0.037342582187691195,0.007600000000000051,0.007600000000000051,0.16924378630900008,0.04929942916450442,0.445970835544,0.58869006
EVT-002,CONCERT,ZONE_E,2025-07-04T18:08:30,18.133,68.5,1,0.703,0.703,189.69,106.98,82.71,22.93,85.83,0.7354,0.1067,26.29,NORMAL,0,0,0.69646,0.01562043533323679,0.68412,0.036768307609196166,0.01759999999999995,0.01759999999999995,0.5134856953622176,0.2787946202851653,0.46182377246000006,0.6033848999999999
EVT-002,CONCERT,ZONE_E,2025-07-04T18:09:00,18.15,69.0,1,0.7307,0.7307,133.1,73.86,59.24,22.98,86.85,0.7507,0.1026,39.57,NORMAL,0,0,0.6990200000000001,0.020346547618695175,0.6955,0.030773906695987858,0.027700000000000058,0.027700000000000058,1.1438261754588734,0.2862388867413993,0.492256646126,0.63461295
