event_id,event_type,zone_id,timestamp,hour_of_day,minutes_since_event_start,is_peak_hour,crowd_density,capacity_utilization,flow_rate_in,flow_rate_out,net_flow,temperature_celsius,noise_level_db,adjacent_zone_pressure,exit_proximity_score,dwell_time_minutes,anomaly_label,anomaly_code,is_anomaly
EVT-002,CONCERT,ZONE_F,2025-07-04T18:38:30,18.633,98.5,1,0.7976,0.7976,207.18,223.1,-15.93,22.9,88.49,0.7905,0.1003,17.88,NORMAL,0,0
EVT-002,CONCERT,ENTRY_GATE_NORTH,2025-07-04T18:38:30,18.633,98.5,1,0.8161,0.8161,86.0,100.52,-14.53,23.7,89.96,0.7815,0.4901,16.24,NORMAL,0,0
EVT-002,CONCERT,ENTRY_GATE_SOUTH,2025-07-04T18:38:30,18.633,98.5,1,0.8412,0.8412,77.67,117.24,-39.57,23.95,90.09,0.786,0.4755,14.35,NORMAL,0,0
EVT-002,CONCERT,CONCOURSE_MAIN,2025-07-04T18:38:30,18.633,98.5,1,0.7772,0.7772,408.18,161.26,246.92,23.41,91.02,0.7907,0.1608,38.56,NORMAL,0,0
EVT-002,CONCERT,ZONE_A,2025-07-04T18:39:00,18.65,99.0,1,0.7709,0.7709,134.66,181.44,-46.79,23.25,88.94,0.7806,0.1038,21.24,NORMAL,0,0
EVT-002,CONCERT,ZONE_B,2025-07-04T18:39:00,18.65,99.0,1,0.7801,0.7801,160.55,92.87,67.69,23.37,89.18,0.773,0.0855,37.8,NORMAL,0,0
EVT-002,CONCERT,ZONE_C,2025-07-04T18:39:00,18.65,99.0,1,0.7534,0.7534,307.56,107.25,200.31,23.45,88.84,0.7853,0.1106,42.15,NORMAL,0,0
EVT-002,CONCERT,ZONE_D,2025-07-04T18:39:00,18.65,99.0,1,0.7726,0.7726,242.11,89.67,152.44,23.04,91.38,0.7675,0.0941,47.39,NORMAL,0,0
EVT-002,CONCERT,ZONE_E,2025-07-04T18:39:00,18.65,99.0,1,0.8091,0.8091,84.83,156.98,-72.15,23.31,92.66,0.7851,0.0927,20.62,NORMAL,0,0
EVT-002,CONCERT,ZONE_F,2025-07-04T18:39:00,18.65,99.0,1,0.7984,0.7984,261.82,64.78,197.04,23.34,88.68,0.79,0.1002,61.63,NORMAL,0,0
EVT-002,CONCERT,ENTRY_GATE_NORTH,2025-07-04T18:39:00,18.65,99.0,1,0.7972,0.7972,80.07,61.63,18.44,23.31,94.22,0.7755,0.5018,25.87,NORMAL,0,0
EVT-002,CONCERT,ENTRY_GATE_SOUTH,2025-07-04T18:39:00,18.65,99.0,1,0.8317,0.8317,60.45,43.45,17.0,23.41,90.93,0.7908,0.481,38.28,NORMAL,0,0
EVT-002,CONCERT,CONCOURSE_MAIN,2025-07-04T18:39:00,18.65,99.0,1,0.8056,0.8056,152.36,418.93,-266.57,23.39,88.57,0.7738,0.1552,15.38,NORMAL,0,0
EVT-002,CONCERT,ZONE_A,2025-07-04T18:39:30,18.65,99.5,1,0.8088,0.8088,154.19,266.34,-112.15,24.65,88.29,0.7892,0.0989,15.18,NORMAL,0,0
EVT-002,CONCERT,ZONE_B,2025-07-04T18:39:30,18.65,99.5,1,0.7706,0.7706,265.69,190.74,74.96,23.74,88.78,0.7811,0.0865,18.18,NORMAL,0,0
EVT-002,CONCERT,ZONE_C,2025-07-04T18:39:30,18.65,99.5,1,0.7666,0.7666,161.7,177.73,-16.03,23.66,89.28,0.7716,0.1087,25.88,NORMAL,0,0
EVT-002,CONCERT,ZONE_D,2025-07-04T18:39:30,18.65,99.5,1,0.8029,0.8029,162.66,118.14,44.52,23.87,90.27,0.7878,0.0906,37.38,NORMAL,0,0
EVT-002,CONCERT,ZONE_E,2025-07-04T18:39:30,18.65,99.5,1,0.8251,0.8251,122.98,189.43,-66.44,21.95,90.19,0.8006,0.0909,17.42,NORMAL,0,0
EVT-002,CONCERT,ZONE_F,2025-07-04T18:39:30,18.65,99.5,1,0.788,0.788,114.99,70.16,44.83,23.32,86.93,0.817,0.1015,56.16,NORMAL,0,0
EVT-002,CONCERT,ENTRY_GATE_NORTH,2025-07-04T18:39:30,18.65,99.5,1,0.7952,0.7952,126.33,77.21,49.11,23.47,87.85,0.7897,0.503,20.6,NORMAL,0,0
EVT-002,CONCERT,ENTRY_GATE_SOUTH,2025-07-04T18:39:30,18.65,99.5,1,0.8167,0.8167,78.39,61.44,16.95,24.13,93.77,0.814,0.4898,26.59,NORMAL,0,0
EVT-002,CONCERT,CONCOURSE_MAIN,2025-07-04T18:39:30,18.65,99.5,1,0.7991,0.7991,367.62,208.19,159.43,23.05,90.14,0.7916,0.1564,30.71,NORMAL,0,0
EVT-002,CONCERT,ZONE_A,2025-07-04T18:40:00,18.667,100.0,1,0.7932,0.7932,262.8,144.39,118.41,23.32,89.16,0.7793,0.1009,27.47,NORMAL,0,0
EVT-002,CONCERT,ZONE_B,2025-07-04T18:40:00,18.667,100.0,1,0.7923,0.7923,160.59,89.83,70.76,23.19,90.29,0.7799,0.0841,39.69,NORMAL,0,0
EVT-002,CONCERT,ZONE_C,2025-07-04T18:40:00,18.667,100.0,1,0.7967,0.7967,274.93,166.41,108.52,23.43,93.68,0.7976,0.1046,28.73,NORMAL,0,0
EVT-002,CONCERT,ZONE_D,2025-07-04T18:40:00,18.667,100.0,1,0.8299,0.8299,336.55,165.97,170.57,23.72,94.05,0.8109,0.0876,27.5,NORMAL,0,0
EVT-002,CONCERT,ZONE_E,2025-07-04T18:40:00,18.667,100.0,1,0.8001,0.8001,131.95,178.78,-46.83,23.95,88.56,0.8089,0.0937,17.9,NORMAL,0,0
EVT-002,CONCERT,ZONE_F,2025-07-04T18:40:00,18.667,100.0,1,0.7874,0.7874,198.06,219.12,-21.06,23.75,92.59,0.7967,0.1016,17.97,NORMAL,0,0
EVT-002,CONCERT,ENTRY_GATE_NORTH,2025-07-04T18:40:00,18.667,100.0,1,0.8012,0.8012,53.08,107.53,-54.45,23.36,88.85,0.7928,0.4993,14.9,NORMAL,0,0
EVT-002,CONCERT,ENTRY_GATE_SOUTH,2025-07-04T18:40:00,18.667,100.0,1,0.8456,0.8456,58.07,60.35,-2.28,24.62,95.39,0.815,0.473,28.03,NORMAL,0,0
EVT-002,CONCERT,CONCOURSE_MAIN,2025-07-04T18:40:00,18.667,100.0,1,0.7885,0.7885,413.55,162.25,251.29,23.43,91.31,0.8018,0.1585,38.88,NORMAL,0,0
EVT-002,CONCERT,ZONE_A,2025-07-04T18:40:30,18.667,100.5,1,0.785,0.785,150.9,155.8,-4.9,22.51,89.43,0.7899,0.1019,25.19,NORMAL,0,0
EVT-002,CONCERT,ZONE_B,2025-07-04T18:40:30,18.667,100.5,1,0.76,0.76,89.41,106.41,-17.0,22.67,86.66,0.7909,0.0877,32.14,NORMAL,0,0
EVT-002,CONCERT,ZONE_C,2025-07-04T18:40:30,18.667,100.5,1,0.7728,0.7728,177.62,230.12,-52.5,23.41,90.46,0.795,0.1078,20.15,NORMAL,0,0
EVT-002,CONCERT,ZONE_D,2025-07-04T18:40:30,18.667,100.5,1,0.8088,0.8088,185.06,306.15,-121.09,23.71,89.04,0.7865,0.0899,14.53,NORMAL,0,0
EVT-002,CONCERT,ZONE_E,2025-07-04T18:40:30,18.667,100.5,1,0.8254,0.8254,123.82,63.55,60.27,23.81,92.89,0.7981,0.0909,51.95,NORMAL,0,0
EVT-002,CONCERT,ZONE_F,2025-07-04T18:40:30,18.667,100.5,1,0.7611,0.7611,292.2,204.09,88.11,23.47,89.45,0.8052,0.1051,18.65,NORMAL,0,0
EVT-002,CONCERT,ENTRY_GATE_NORTH,2025-07-04T18:40:30,18.667,100.5,1,0.8074,0.8074,107.83,93.19,14.64,22.13,90.62,0.7725,0.4954,17.33,NORMAL,0,0
EVT-002,CONCERT,ENTRY_GATE_SOUTH,2025-07-04T18:40:30,18.667,100.5,1,0.7938,0.7938,38.58,35.59,2.99,23.47,92.16,0.8171,0.5039,44.61,NORMAL,0,0
EVT-002,CONCERT,CONCOURSE_MAIN,2025-07-04T18:40:30,18.667,100.5,1,0.7839,0.7839,490.32,396.87,93.45,22.42,90.38,0.7819,0.1595,15.8,NORMAL,0,0
EVT-002,CONCERT,ZONE_A,2025-07-04T18:41:00,18.683,101.0,1,0.7915,0.7915,278.79,273.7,5.09,24.13,91.2,0.7606,0.1011,14.46,NORMAL,0,0
EVT-002,CONCERT,ZONE_B,2025-07-04T18:41:00,18.683,101.0,1,0.8081,0.8081,279.76,172.54,107.22,23.48,92.6,0.7822,0.0825,21.08,NORMAL,0,0
EVT-002,CONCERT,ZONE_C,2025-07-04T18:41:00,18.683,101.0,1,0.7673,0.7673,149.24,163.22,-13.98,22.67,90.42,0.8085,0.1086,28.21,NORMAL,0,0
EVT-002,CONCERT,ZONE_D,2025-07-04T18:41:00,18.683,101.0,1,0.823,0.823,97.63,97.68,-0.05,23.78,90.78,0.7964,0.0884,46.34,NORMAL,0,0
EVT-002,CONCERT,ZONE_E,2025-07-04T18:41:00,18.683,101.0,1,0.8478,0.8478,71.71,68.87,2.84,24.18,95.41,0.792,0.0885,49.24,NORMAL,0,0
EVT-002,CONCERT,ZONE_F,2025-07-04T18:41:00,18.683,101.0,1,0.7746,0.7746,179.6,190.98,-11.38,22.88,89.48,0.8196,0.1033,20.28,NORMAL,0,0
EVT-002,CONCERT,ENTRY_GATE_NORTH,2025-07-04T18:41:00,18.683,101.0,1,0.7887,0.7887,86.66,62.24,24.42,24.02,88.92,0.7998,0.5071,25.34,NORMAL,0,0
EVT-002,CONCERT,ENTRY_GATE_SOUTH,2025-07-04T18:41:00,18.683,101.0,1,0.7821,0.7821,48.37,99.67,-51.3,23.51,93.37,0.8354,0.5114,15.7,NORMAL,0,0
EVT-002,CONCERT,CONCOURSE_MAIN,2025-07-04T18:41:00,18.683,101.0,1,0.7946,0.7946,189.68,188.0,1.68,23.82,89.22,0.7891,0.1573,33.81,NORMAL,0,0
EVT-002,CONCERT,ZONE_A,2025-07-04T18:41:30,18.683,101.5,1,0.7713,0.7713,180.31,74.97,105.34,24.01,88.91,0.7914,0.1037,51.44,NORMAL,0,0
EVT-002,CONCERT,ZONE_B,2025-07-04T18:41:30,18.683,101.5,1,0.8165,0.8165,106.72,171.34,-64.62,23.76,91.61,0.7693,0.0816,21.45,NORMAL,0,0
EVT-002,CONCERT,ZONE_C,2025-07-04T18:41:30,18.683,101.5,1,0.7629,0.7629,189.53,129.81,59.72,22.58,91.69,0.8197,0.1092,35.26,NORMAL,0,0
EVT-002,CONCERT,ZONE_D,2025-07-04T18:41:30,18.683,101.5,1,0.812,0.812,348.29,234.35,113.94,23.05,90.56,0.8053,0.0896,19.06,NORMAL,0,0
EVT-002,CONCERT,ZONE_E,2025-07-04T18:41:30,18.683,101.5,1,0.815,0.815,104.51,71.85,32.66,23.16,90.09,0.7933,0.092,45.38,NORMAL,0,0
EVT-002,CONCERT,ZONE_F,2025-07-04T18:41:30,18.683,101.5,1,0.7901,0.7901,293.09,140.86,152.23,22.52,92.05,0.7931,0.1012,28.05,NORMAL,0,0
EVT-002,CONCERT,ENTRY_GATE_NORTH,2025-07-04T18:41:30,18.683,101.5,1,0.8292,0.8292,82.74,35.32,47.43,24.03,91.12,0.7939,0.4824,46.96,NORMAL,0,0
EVT-002,CONCERT,ENTRY_GATE_SOUTH,2025-07-04T18:41:30,18.683,101.5,1,0.7685,0.7685,59.38,80.97,-21.59,23.19,90.72,0.8135,0.5205,18.98,NORMAL,0,0
EVT-002,CONCERT,CONCOURSE_MAIN,2025-07-04T18:41:30,18.683,101.5,1,0.7976,0.7976,422.86,434.88,-12.02,23.43,91.37,0.7841,0.1567,14.67,NORMAL,0,0
EVT-002,CONCERT,ZONE_A,2025-07-04T18:42:00,18.7,102.0,1,0.7555,0.7555,222.76,247.22,-24.46,23.89,91.64,0.8033,0.1059,15.28,NORMAL,0,0
EVT-002,CONCERT,ZONE_B,2025-07-04T18:42:00,18.7,102.0,1,0.7755,0.7755,265.46,236.47,28.99,22.8,90.26,0.7592,0.086,14.76,NORMAL,0,0
EVT-002,CONCERT,ZONE_C,2025-07-04T18:42:00,18.7,102.0,1,0.7613,0.7613,133.61,142.61,-9.0,22.57,85.99,0.7937,0.1095,32.03,NORMAL,0,0
EVT-002,CONCERT,ZONE_D,2025-07-04T18:42:00,18.7,102.0,1,0.8434,0.8434,196.1,226.76,-30.66,23.01,93.67,0.7882,0.0862,20.46,NORMAL,0,0
EVT-002,CONCERT,ZONE_E,2025-07-04T18:42:00,18.7,102.0,1,0.7873,0.7873,77.12,107.52,-30.39,22.95,89.34,0.8168,0.0953,29.29,NORMAL,0,0
EVT-002,CONCERT,ZONE_F,2025-07-04T18:42:00,18.7,102.0,1,0.7748,0.7748,224.65,149.59,75.06,23.42,89.73,0.7714,0.1033,25.9,NORMAL,0,0
EVT-002,CONCERT,ENTRY_GATE_NORTH,2025-07-04T18:42:00,18.7,102.0,1,0.7997,0.7997,103.45,84.71,18.74,24.26,92.53,0.7655,0.5002,18.88,NORMAL,0,0
EVT-002,CONCERT,ENTRY_GATE_SOUTH,2025-07-04T18:42:00,18.7,102.0,1,0.7904,0.7904,43.49,40.02,3.46,22.94,94.07,0.8153,0.5061,39.49,NORMAL,0,0
EVT-002,CONCERT,CONCOURSE_MAIN,2025-07-04T18:42:00,18.7,102.0,1,0.7795,0.7795,438.14,204.44,233.7,23.16,88.28,0.7837,0.1603,30.5,NORMAL,0,0
EVT-002,CONCERT,ZONE_A,2025-07-04T18:42:30,18.7,102.5,1,0.7819,0.7819,284.86,131.33,153.52,23.58,88.92,0.7751,0.1023,29.77,NORMAL,0,0
EVT-002,CONCERT,ZONE_B,2025-07-04T18:42:30,18.7,102.5,1,0.7814,0.7814,271.35,220.0,51.35,23.99,86.67,0.7716,0.0853,15.98,NORMAL,0,0
EVT-002,CONCERT,ZONE_C,2025-07-04T18:42:30,18.7,102.5,1,0.7487,0.7487,109.32,279.64,-170.33,23.02,89.41,0.8124,0.1113,16.06,NORMAL,0,0
EVT-002,CONCERT,ZONE_D,2025-07-04T18:42:30,18.7,102.5,1,0.827,0.827,148.06,104.25,43.81,24.08,90.77,0.768,0.0879,43.63,NORMAL,0,0
EVT-002,CONCERT,ZONE_E,2025-07-04T18:42:30,18.7,102.5,1,0.7932,0.7932,145.39,95.49,49.9,24.45,91.37,0.8009,0.0946,33.23,NORMAL,0,0
EVT-002,CONCERT,ZONE_F,2025-07-04T18:42:30,18.7,102.5,1,0.7741,0.7741,193.7,119.31,74.39,23.61,89.81,0.7876,0.1033,32.44,NORMAL,0,0
EVT-002,CONCERT,ENTRY_GATE_NORTH,2025-07-04T18:42:30,18.7,102.5,1,0.8135,0.8135,33.66,72.27,-38.62,24.53,88.72,0.7816,0.4917,22.51,NORMAL,0,0
EVT-002,CONCERT,ENTRY_GATE_SOUTH,2025-07-04T18:42:30,18.7,102.5,1,0.796,0.796,63.43,88.6,-25.17,22.99,90.89,0.8101,0.5025,17.97,NORMAL,0,0
EVT-002,CONCERT,CONCOURSE_MAIN,2025-07-04T18:42:30,18.7,102.5,1,0.7972,0.7972,322.95,235.21,87.75,23.43,93.04,0.7829,0.1568,27.11,NORMAL,0,0
EVT-002,CONCERT,ZONE_A,2025-07-04T18:43:00,18.717,103.0,1,0.7521,0.7521,105.14,136.7,-31.56,23.01,87.12,0.7777,0.1064,27.51,NORMAL,0,0
EVT-002,CONCERT,ZONE_B,2025-07-04T18:43:00,18.717,103.0,1,0.8076,0.8076,237.12,93.37,143.76,23.03,90.76,0.7504,0.0826,38.92,NORMAL,0,0
EVT-002,CONCERT,ZONE_C,2025-07-04T18:43:00,18.717,103.0,1,0.7686,0.7686,114.97,75.49,39.48,23.41,90.14,0.8173,0.1084,61.09,NORMAL,0,0
EVT-002,CONCERT,ZONE_D,2025-07-04T18:43:00,18.717,103.0,1,0.7575,0.7575,240.93,84.45,156.48,22.83,88.24,0.7809,0.096,49.33,NORMAL,0,0
EVT-002,CONCERT,ZONE_E,2025-07-04T18:43:00,18.717,103.0,1,0.7613,0.7613,106.58,120.05,-13.47,22.93,87.92,0.7658,0.0985,25.37,NORMAL,0,0
EVT-002,CONCERT,ZONE_F,2025-07-04T18:43:00,18.717,103.0,1,0.8145,0.8145,219.17,177.5,41.67,23.71,92.77,0.7567,0.0982,22.94,NORMAL,0,0
EVT-002,CONCERT,ENTRY_GATE_NORTH,2025-07-04T18:43:00,18.717,103.0,1,0.8256,0.8256,102.91,40.88,62.03,22.99,92.35,0.7798,0.4845,40.4,NORMAL,0,0
EVT-002,CONCERT,ENTRY_GATE_SOUTH,2025-07-04T18:43:00,18.717,103.0,1,0.7752,0.7752,94.84,87.69,7.16,23.52,91.85,0.7594,0.516,17.68,NORMAL,0,0
EVT-002,CONCERT,CONCOURSE_MAIN,2025-07-04T18:43:00,18.717,103.0,1,0.8107,0.8107,375.6,164.25,211.35,23.45,89.92,0.7732,0.1542,39.49,NORMAL,0,0
EVT-002,CONCERT,ZONE_A,2025-07-04T18:43:30,18.717,103.5,1,0.791,0.791,289.65,134.77,154.87,23.9,86.59,0.811,0.1011,29.35,NORMAL,0,0
EVT-002,CONCERT,ZONE_B,2025-07-04T18:43:30,18.717,103.5,1,0.7936,0.7936,188.93,151.2,37.74,23.8,91.35,0.7798,0.084,23.62,NORMAL,0,0
EVT-002,CONCERT,ZONE_C,2025-07-04T18:43:30,18.717,103.5,1,0.7877,0.7877,222.14,235.95,-13.81,24.15,90.8,0.7755,0.1058,20.03,NORMAL,0,0
EVT-002,CONCERT,ZONE_D,2025-07-04T18:43:30,18.717,103.5,1,0.7706,0.7706,294.89,242.31,52.58,23.06,92.32,0.7745,0.0944,17.49,NORMAL,0,0
EVT-002,CONCERT,ZONE_E,2025-07-04T18:43:30,18.717,103.5,1,0.7599,0.7599,210.81,76.1,134.7,22.68,87.04,0.7925,0.0987,39.94,NORMAL,0,0
EVT-002,CONCERT,ZONE_F,2025-07-04T18:43:30,18.717,103.5,1,0.807,0.807,222.19,150.56,71.63,24.77,89.96,0.7755,0.0991,26.8,NORMAL,0,0
EVT-002,CONCERT,ENTRY_GATE_NORTH,2025-07-04T18:43:30,18.717,103.5,1,0.8074,0.8074,68.48,86.15,-17.67,23.9,87.86,0.7923,0.4954,18.74,NORMAL,0,0
EVT-002,CONCERT,ENTRY_GATE_SOUTH,2025-07-04T18:43:30,18.717,103.5,1,0.776,0.776,62.31,74.23,-11.91,23.43,89.21,0.7652,0.5154,20.91,NORMAL,0,0
EVT-002,CONCERT,CONCOURSE_MAIN,2025-07-04T18:43:30,18.717,103.5,1,0.8043,0.8043,323.04,145.45,177.59,23.89,95.0,0.7891,0.1554,44.24,NORMAL,0,0
EVT-002,CONCERT,ZONE_A,2025-07-04T18:44:00,18.733,104.0,1,0.7461,0.7461,75.53,226.69,-151.15,23.13,89.6,0.8003,0.1072,16.46,NORMAL,0,0
EVT-002,CONCERT,ZONE_B,2025-07-04T18:44:00,18.733,104.0,1,0.8066,0.8066,199.76,201.54,-1.78,23.77,88.21,0.7669,0.0826,18.01,NORMAL,0,0
EVT-002,CONCERT,ZONE_C,2025-07-04T18:44:00,18.733,104.0,1,0.7899,0.7899,348.57,271.22,77.34,23.55,93.38,0.7886,0.1055,17.47,NORMAL,0,0
EVT-002,CONCERT,ZONE_D,2025-07-04T18:44:00,18.733,104.0,1,0.7801,0.7801,299.7,235.9,63.8,23.32,89.08,0.7749,0.0932,18.19,NORMAL,0,0
EVT-002,CONCERT,ZONE_E,2025-07-04T18:44:00,18.733,104.0,1,0.7705,0.7705,181.22,120.55,60.67,23.82,91.3,0.7935,0.0973,25.57,NORMAL,0,0
EVT-002,CONCERT,ZONE_F,2025-07-04T18:44:00,18.733,104.0,1,0.8362,0.8362,149.19,99.77,49.42,24.28,90.2,0.7583,0.0957,41.91,NORMAL,0,0
EVT-002,CONCERT,ENTRY_GATE_NORTH,2025-07-04T18:44:00,18.733,104.0,1,0.7975,0.7975,121.9,40.32,81.58,23.12,90.02,0.7764,0.5016,39.56,NORMAL,0,0
EVT-002,CONCERT,ENTRY_GATE_SOUTH,2025-07-04T18:44:00,18.733,104.0,1,0.7852,0.7852,121.55,63.54,58.01,23.44,90.68,0.7753,0.5094,24.72,NORMAL,0,0
EVT-002,CONCERT,CONCOURSE_MAIN,2025-07-04T18:44:00,18.733,104.0,1,0.7937,0.7937,338.5,238.65,99.85,23.61,91.46,0.7881,0.1575,26.61,NORMAL,0,0
EVT-002,CONCERT,ZONE_A,2025-07-04T18:44:30,18.733,104.5,1,0.7412,0.7412,134.29,179.24,-44.95,22.83,86.77,0.8214,0.1079,20.68,NORMAL,0,0
EVT-002,CONCERT,ZONE_B,2025-07-04T18:44:30,18.733,104.5,1,0.8025,0.8025,114.26,182.5,-68.24,23.17,89.29,0.7656,0.0831,19.79,NORMAL,0,0
EVT-002,CONCERT,ZONE_C,2025-07-04T18:44:30,18.733,104.5,1,0.8248,0.8248,134.66,258.36,-123.69,23.88,93.31,0.7913,0.101,19.16,NORMAL,0,0
EVT-002,CONCERT,ZONE_D,2025-07-04T18:44:30,18.733,104.5,1,0.7857,0.7857,127.86,163.72,-35.86,23.55,90.39,0.7977,0.0926,26.39,NORMAL,0,0
EVT-002,CONCERT,ZONE_E,2025-07-04T18:44:30,18.733,104.5,1,0.7791,0.7791,204.9,67.3,137.6,23.85,88.71,0.8109,0.0963,46.31,NORMAL,0,0
EVT-002,CONCERT,ZONE_F,2025-07-04T18:44:30,18.733,104.5,1,0.8029,0.8029,218.24,161.07,57.17,23.03,90.48,0.7601,0.0996,24.92,NORMAL,0,0
EVT-002,CONCERT,ENTRY_GATE_NORTH,2025-07-04T18:44:30,18.733,104.5,1,0.7942,0.7942,36.42,53.45,-17.03,24.05,91.55,0.7719,0.5036,29.72,NORMAL,0,0
EVT-002,CONCERT,ENTRY_GATE_SOUTH,2025-07-04T18:44:30,18.733,104.5,1,0.7674,0.7674,59.47,33.33,26.14,23.75,91.42,0.7824,0.5212,46.04,NORMAL,0,0
EVT-002,CONCERT,CONCOURSE_MAIN,2025-07-04T18:44:30,18.733,104.5,1,0.8066,0.8066,297.21,292.75,4.46,23.98,92.53,0.7887,0.155,22.04,NORMAL,0,0
EVT-002,CONCERT,ZONE_A,2025-07-04T18:45:00,18.75,105.0,1,0.7521,0.7521,298.38,180.29,118.09,24.01,87.19,0.8027,0.1064,20.86,NORMAL,0,0
EVT-002,CONCERT,ZONE_B,2025-07-04T18:45:00,18.75,105.0,1,0.7908,0.7908,156.85,62.78,94.07,23.34,92.41,0.7885,0.0843,56.68,NORMAL,0,0
EVT-002,CONCERT,ZONE_C,2025-07-04T18:45:00,18.75,105.0,1,0.8256,0.8256,314.09,208.3,105.79,23.41,95.17,0.7882,0.1009,23.78,NORMAL,0,0
EVT-002,CONCERT,ZONE_D,2025-07-04T18:45:00,18.75,105.0,1,0.7824,0.7824,238.57,262.39,-23.82,23.01,91.58,0.8024,0.093,16.4,NORMAL,0,0
EVT-002,CONCERT,ZONE_E,2025-07-04T18:45:00,18.75,105.0,1,0.797,0.797,84.52,118.71,-34.19,23.28,92.55,0.7927,0.0941,26.86,NORMAL,0,0
EVT-002,CONCERT,ZONE_F,2025-07-04T18:45:00,18.75,105.0,1,0.7851,0.7851,253.92,70.61,183.31,23.32,88.07,0.7746,0.1019,55.6,NORMAL,0,0
EVT-002,CONCERT,ENTRY_GATE_NORTH,2025-07-04T18:45:00,18.75,105.0,1,0.7874,0.7874,89.31,110.04,-20.73,24.18,92.13,0.7715,0.508,14.31,NORMAL,0,0
EVT-002,CONCERT,ENTRY_GATE_SOUTH,2025-07-04T18:45:00,18.75,105.0,1,0.7948,0.7948,77.39,107.73,-30.34,23.28,88.64,0.7897,0.5033,14.76,NORMAL,0,0
EVT-002,CONCERT,CONCOURSE_MAIN,2025-07-04T18:45:00,18.75,105.0,1,0.7849,0.7849,403.08,284.63,118.45,23.3,93.11,0.7863,0.1593,22.06,NORMAL,0,0
EVT-002,CONCERT,ZONE_A,2025-07-04T18:45:30,18.75,105.5,1,0.7459,0.7459,195.35,178.3,17.04,22.64,88.04,0.788,0.1073,20.92,NORMAL,0,0
EVT-002,CONCERT,ZONE_B,2025-07-04T18:45:30,18.75,105.5,1,0.8036,0.8036,134.76,70.36,64.4,23.3,92.13,0.7858,0.083,51.4,NORMAL,0,0
EVT-002,CONCERT,ZONE_C,2025-07-04T18:45:30,18.75,105.5,1,0.8246,0.8246,134.38,114.85,19.53,23.69,91.24,0.793,0.1011,43.08,NORMAL,0,0
EVT-002,CONCERT,ZONE_D,2025-07-04T18:45:30,18.75,105.5,1,0.768,0.768,243.9,130.23,113.67,22.87,83.23,0.8108,0.0947,32.44,NORMAL,0,0
EVT-002,CONCERT,ZONE_E,2025-07-04T18:45:30,18.75,105.5,1,0.8371,0.8371,104.54,129.58,-25.04,23.16,89.54,0.7766,0.0896,25.84,NORMAL,0,0
EVT-002,CONCERT,ZONE_F,2025-07-04T18:45:30,18.75,105.5,1,0.8141,0.8141,118.16,105.17,12.99,23.83,90.09,0.7915,0.0983,38.7,NORMAL,0,0
EVT-002,CONCERT,ENTRY_GATE_NORTH,2025-07-04T18:45:30,18.75,105.5,1,0.8154,0.8154,78.62,40.99,37.64,23.55,91.17,0.7748,0.4906,39.79,NORMAL,0,0
EVT-002,CONCERT,ENTRY_GATE_SOUTH,2025-07-04T18:45:30,18.75,105.5,1,0.8043,0.8043,41.46,95.29,-53.83,23.81,88.87,0.8026,0.4973,16.88,NORMAL,0,0
EVT-002,CONCERT,CONCOURSE_MAIN,2025-07-04T18:45:30,18.75,105.5,1,0.7834,0.7834,292.04,352.81,-60.78,23.23,93.11,0.7882,0.1596,17.76,NORMAL,0,0
EVT-002,CONCERT,ZONE_A,2025-07-04T18:46:00,18.767,106.0,1,0.7263,0.7263,93.28,197.99,-104.71,22.44,87.18,0.8089,0.1101,18.34,NORMAL,0,0
EVT-002,CONCERT,ZONE_B,2025-07-04T18:46:00,18.767,106.0,1,0.7872,0.7872,273.45,195.73,77.73,23.14,88.53,0.7755,0.0847,18.1,NORMAL,0,0
EVT-002,CONCERT,ZONE_C,2025-07-04T18:46:00,18.767,106.0,1,0.8635,0.8635,128.89,308.15,-179.26,23.92,91.45,0.7776,0.0965,16.81,NORMAL,0,0
EVT-002,CONCERT,ZONE_D,2025-07-04T18:46:00,18.767,106.0,1,0.8102,0.8102,316.43,268.57,47.86,22.84,91.19,0.8503,0.0898,16.59,NORMAL,0,0
EVT-002,CONCERT,ZONE_E,2025-07-04T18:46:00,18.767,106.0,1,0.8329,0.8329,162.22,73.21,89.01,23.65,86.01,0.8122,0.09,45.51,NORMAL,0,0
EVT-002,CONCERT,ZONE_F,2025-07-04T18:46:00,18.767,106.0,1,0.8168,0.8168,267.58,254.78,12.8,23.04,91.8,0.7796,0.0979,16.03,NORMAL,0,0
EVT-002,CONCERT,ENTRY_GATE_NORTH,2025-07-04T18:46:00,18.767,106.0,1,0.8311,0.8311,120.53,31.93,88.6,23.54,93.49,0.7568,0.4813,52.06,NORMAL,0,0
EVT-002,CONCERT,ENTRY_GATE_SOUTH,2025-07-04T18:46:00,18.767,106.0,1,0.8046,0.8046,107.77,62.33,45.44,23.39,88.63,0.8216,0.4971,25.82,NORMAL,0,0
EVT-002,CONCERT,CONCOURSE_MAIN,2025-07-04T18:46:00,18.767,106.0,1,0.7982,0.7982,427.61,320.82,106.79,22.69,91.56,0.8042,0.1566,19.9,NORMAL,0,0
EVT-002,CONCERT,ZONE_A,2025-07-04T18:46:30,18.767,106.5,1,0.7738,0.7738,174.97,254.17,-79.2,23.75,88.61,0.802,0.1034,15.22,NORMAL,0,0
